lat,lon,name,admin1,admin2,cc,projected coordinate
40.71427,-74.00597,New York City,New York,,US,3788379733
40.71427,-74.00597,New York City,New York,,US,42428493
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446701
40.78343,-73.96625,Manhattan,New York,New York County,US,42439403
40.78343,-73.96625,Manhattan,New York,New York County,US,42431024
40.78343,-73.96625,Manhattan,New York,New York County,US,42430358
40.71427,-74.00597,New York City,New York,,US,42454798
40.78343,-73.96625,Manhattan,New York,New York County,US,42443528
40.78343,-73.96625,Manhattan,New York,New York County,US,42444810
40.78343,-73.96625,Manhattan,New York,New York County,US,42439567
40.71427,-74.00597,New York City,New York,,US,42428473
40.78343,-73.96625,Manhattan,New York,New York County,US,6177439759
40.78343,-73.96625,Manhattan,New York,New York County,US,42430394
40.78343,-73.96625,Manhattan,New York,New York County,US,42452330
40.71427,-74.00597,New York City,New York,,US,42434354
40.78343,-73.96625,Manhattan,New York,New York County,US,42430352
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427030
40.71427,-74.00597,New York City,New York,,US,370880739
40.71427,-74.00597,New York City,New York,,US,592509222
40.78343,-73.96625,Manhattan,New York,New York County,US,596775907
40.78343,-73.96625,Manhattan,New York,New York County,US,42429685
40.71427,-74.00597,New York City,New York,,US,42455887
40.71427,-74.00597,New York City,New York,,US,42428232
40.71427,-74.00597,New York City,New York,,US,42431617
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449683
40.78343,-73.96625,Manhattan,New York,New York County,US,42453575
40.78343,-73.96625,Manhattan,New York,New York County,US,42442569
40.78343,-73.96625,Manhattan,New York,New York County,US,42452812
40.84985,-73.86641,The Bronx,New York,Bronx,US,6754160004
40.78343,-73.96625,Manhattan,New York,New York County,US,4862610026
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446959
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455897
40.78343,-73.96625,Manhattan,New York,New York County,US,42444810
40.78343,-73.96625,Manhattan,New York,New York County,US,42428588
40.71427,-74.00597,New York City,New York,,US,42454378
40.78343,-73.96625,Manhattan,New York,New York County,US,42446021
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,5004570630
40.71427,-74.00597,New York City,New York,,US,42455007
40.78343,-73.96625,Manhattan,New York,New York County,US,42431007
40.78343,-73.96625,Manhattan,New York,New York County,US,1241742743
40.86566,-73.9268,Inwood,New York,New York County,US,42427136
40.78343,-73.96625,Manhattan,New York,New York County,US,42453577
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430597
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,427841053
40.78343,-73.96625,Manhattan,New York,New York County,US,42430329
40.78343,-73.96625,Manhattan,New York,New York County,US,42431008
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429918
40.71427,-74.00597,New York City,New York,,US,272194254
40.71427,-74.00597,New York City,New York,,US,42449333
40.78343,-73.96625,Manhattan,New York,New York County,US,42439409
40.71427,-74.00597,New York City,New York,,US,42427369
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435644
40.71427,-74.00597,New York City,New York,,US,6213204061
40.78343,-73.96625,Manhattan,New York,New York County,US,42443821
40.78343,-73.96625,Manhattan,New York,New York County,US,42432847
40.78343,-73.96625,Manhattan,New York,New York County,US,42445950
40.71427,-74.00597,New York City,New York,,US,42439530
40.78343,-73.96625,Manhattan,New York,New York County,US,42432436
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42752931
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449928
40.78343,-73.96625,Manhattan,New York,New York County,US,42435714
40.78343,-73.96625,Manhattan,New York,New York County,US,42430390
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.71427,-74.00597,New York City,New York,,US,42428174
40.71427,-74.00597,New York City,New York,,US,42436155
40.74482,-73.94875,Long Island City,New York,Queens County,US,3639382768
40.78343,-73.96625,Manhattan,New York,New York County,US,42430338
40.74482,-73.94875,Long Island City,New York,Queens County,US,100522741
40.74482,-73.94875,Long Island City,New York,Queens County,US,42448811
40.78343,-73.96625,Manhattan,New York,New York County,US,42435710
40.78343,-73.96625,Manhattan,New York,New York County,US,42440960
40.78343,-73.96625,Manhattan,New York,New York County,US,42430333
40.78343,-73.96625,Manhattan,New York,New York County,US,42443612
40.71427,-74.00597,New York City,New York,,US,42428391
40.78343,-73.96625,Manhattan,New York,New York County,US,42445924
40.74482,-73.94875,Long Island City,New York,Queens County,US,100522728
40.71427,-74.00597,New York City,New York,,US,42483450
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430688
40.78343,-73.96625,Manhattan,New York,New York County,US,42456611
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446977
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446949
40.78343,-73.96625,Manhattan,New York,New York County,US,42429694
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.78343,-73.96625,Manhattan,New York,New York County,US,42440015
40.74482,-73.94875,Long Island City,New York,Queens County,US,593300940
40.78343,-73.96625,Manhattan,New York,New York County,US,596776089
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435420
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440469
40.71427,-74.00597,New York City,New York,,US,42444242
40.71427,-74.00597,New York City,New York,,US,42444230
40.71427,-74.00597,New York City,New York,,US,42446925
40.74482,-73.94875,Long Island City,New York,Queens County,US,42825882
40.78343,-73.96625,Manhattan,New York,New York County,US,42442432
40.74482,-73.94875,Long Island City,New York,Queens County,US,42444049
40.71427,-74.00597,New York City,New York,,US,42456543
40.78343,-73.96625,Manhattan,New York,New York County,US,42431544
40.71427,-74.00597,New York City,New York,,US,7369969944
40.78343,-73.96625,Manhattan,New York,New York County,US,42459098
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427965
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434085
40.78343,-73.96625,Manhattan,New York,New York County,US,42447115
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443618
40.78343,-73.96625,Manhattan,New York,New York County,US,42427764
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435629
40.74482,-73.94875,Long Island City,New York,Queens County,US,42438889
40.71427,-74.00597,New York City,New York,,US,592484776
40.78343,-73.96625,Manhattan,New York,New York County,US,42437358
40.78343,-73.96625,Manhattan,New York,New York County,US,42428016
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531634
40.71427,-74.00597,New York City,New York,,US,42428216
40.71427,-74.00597,New York City,New York,,US,42436941
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443811
40.71427,-74.00597,New York City,New York,,US,42428216
40.78343,-73.96625,Manhattan,New York,New York County,US,42435716
40.71427,-74.00597,New York City,New York,,US,42428385
40.71427,-74.00597,New York City,New York,,US,42436060
40.78343,-73.96625,Manhattan,New York,New York County,US,596775867
40.78343,-73.96625,Manhattan,New York,New York County,US,42428272
40.78343,-73.96625,Manhattan,New York,New York County,US,42446072
40.71427,-74.00597,New York City,New York,,US,42444230
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042191
40.78343,-73.96625,Manhattan,New York,New York County,US,42436511
40.78343,-73.96625,Manhattan,New York,New York County,US,42430052
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427030
40.78343,-73.96625,Manhattan,New York,New York County,US,42448745
40.71427,-74.00597,New York City,New York,,US,42455200
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.71427,-74.00597,New York City,New York,,US,42444271
40.71427,-74.00597,New York City,New York,,US,42428179
40.78343,-73.96625,Manhattan,New York,New York County,US,42451773
40.71427,-74.00597,New York City,New York,,US,42435598
40.71427,-74.00597,New York City,New York,,US,42429563
40.78343,-73.96625,Manhattan,New York,New York County,US,4862610026
40.74482,-73.94875,Long Island City,New York,Queens County,US,42455929
40.78343,-73.96625,Manhattan,New York,New York County,US,42436705
40.71427,-74.00597,New York City,New York,,US,42429577
40.71427,-74.00597,New York City,New York,,US,42430257
40.71427,-74.00597,New York City,New York,,US,5812723033
40.78343,-73.96625,Manhattan,New York,New York County,US,42434389
40.71427,-74.00597,New York City,New York,,US,42431505
40.78343,-73.96625,Manhattan,New York,New York County,US,42440025
40.71427,-74.00597,New York City,New York,,US,42427426
40.71427,-74.00597,New York City,New York,,US,42456543
40.71427,-74.00597,New York City,New York,,US,7132405548
40.78343,-73.96625,Manhattan,New York,New York County,US,42443613
40.78343,-73.96625,Manhattan,New York,New York County,US,42438490
40.78343,-73.96625,Manhattan,New York,New York County,US,42431007
40.78343,-73.96625,Manhattan,New York,New York County,US,42452353
40.71427,-74.00597,New York City,New York,,US,42445885
40.78343,-73.96625,Manhattan,New York,New York County,US,42424427
40.74482,-73.94875,Long Island City,New York,Queens County,US,42452882
40.71427,-74.00597,New York City,New York,,US,42428232
40.78343,-73.96625,Manhattan,New York,New York County,US,42432847
40.78343,-73.96625,Manhattan,New York,New York County,US,42430352
40.71427,-74.00597,New York City,New York,,US,42429373
40.78343,-73.96625,Manhattan,New York,New York County,US,42436703
40.78343,-73.96625,Manhattan,New York,New York County,US,42431549
40.84985,-73.86641,The Bronx,New York,Bronx,US,6386092101
40.78343,-73.96625,Manhattan,New York,New York County,US,596775900
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443810
40.71427,-74.00597,New York City,New York,,US,42430265
40.74482,-73.94875,Long Island City,New York,Queens County,US,42437644
40.78343,-73.96625,Manhattan,New York,New York County,US,42440960
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42437654
40.84985,-73.86641,The Bronx,New York,Bronx,US,5937298148
40.78343,-73.96625,Manhattan,New York,New York County,US,42445247
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4461990857
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442937
40.78343,-73.96625,Manhattan,New York,New York County,US,42437358
40.84985,-73.86641,The Bronx,New York,Bronx,US,6754160004
40.78343,-73.96625,Manhattan,New York,New York County,US,596776654
40.78343,-73.96625,Manhattan,New York,New York County,US,42430361
40.71427,-74.00597,New York City,New York,,US,42433292
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435420
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435629
40.78343,-73.96625,Manhattan,New York,New York County,US,42436481
40.71427,-74.00597,New York City,New York,,US,4778174564
40.71427,-74.00597,New York City,New York,,US,42430277
40.71427,-74.00597,New York City,New York,,US,42430269
40.85093,-73.97014,Fort Lee,New Jersey,Bergen County,US,42427133
40.62205,-73.7468,Inwood,New York,Nassau County,US,599044138
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439440
40.78343,-73.96625,Manhattan,New York,New York County,US,42443027
40.78343,-73.96625,Manhattan,New York,New York County,US,42451766
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42445766
40.78343,-73.96625,Manhattan,New York,New York County,US,42430356
40.71427,-74.00597,New York City,New York,,US,42458267
40.71427,-74.00597,New York City,New York,,US,42456543
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427996
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4461990857
40.78343,-73.96625,Manhattan,New York,New York County,US,42456598
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42478471
40.78343,-73.96625,Manhattan,New York,New York County,US,42453575
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42428264
40.78343,-73.96625,Manhattan,New York,New York County,US,5706568771
40.78343,-73.96625,Manhattan,New York,New York County,US,42445926
40.78343,-73.96625,Manhattan,New York,New York County,US,42446353
40.71427,-74.00597,New York City,New York,,US,42429570
40.71427,-74.00597,New York City,New York,,US,373880031
40.78343,-73.96625,Manhattan,New York,New York County,US,42446733
40.71427,-74.00597,New York City,New York,,US,42485643
40.71427,-74.00597,New York City,New York,,US,42452817
40.78343,-73.96625,Manhattan,New York,New York County,US,42432825
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445914
40.78343,-73.96625,Manhattan,New York,New York County,US,42425127
40.71427,-74.00597,New York City,New York,,US,42454378
40.78343,-73.96625,Manhattan,New York,New York County,US,42428007
40.78343,-73.96625,Manhattan,New York,New York County,US,42429980
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.71427,-74.00597,New York City,New York,,US,42430241
40.71427,-74.00597,New York City,New York,,US,246858433
40.71427,-74.00597,New York City,New York,,US,387180916
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449963
40.71427,-74.00597,New York City,New York,,US,42427251
40.78343,-73.96625,Manhattan,New York,New York County,US,42438791
40.74482,-73.94875,Long Island City,New York,Queens County,US,42911782
40.71427,-74.00597,New York City,New York,,US,42428444
40.71427,-74.00597,New York City,New York,,US,42437396
40.71427,-74.00597,New York City,New York,,US,42448171
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042201
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42432703
40.71427,-74.00597,New York City,New York,,US,42453398
40.71427,-74.00597,New York City,New York,,US,42439842
40.71427,-74.00597,New York City,New York,,US,1693893347
40.78343,-73.96625,Manhattan,New York,New York County,US,42431649
40.71427,-74.00597,New York City,New York,,US,1919595915
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445917
40.78343,-73.96625,Manhattan,New York,New York County,US,42446041
40.71427,-74.00597,New York City,New York,,US,42455026
40.78343,-73.96625,Manhattan,New York,New York County,US,42430063
40.71427,-74.00597,New York City,New York,,US,42440323
40.69149,-73.80569,Jamaica,New York,Queens County,US,42824667
40.82704,-73.97569,Edgewater,New Jersey,Bergen County,US,42441251
40.78343,-73.96625,Manhattan,New York,New York County,US,42449971
40.71427,-74.00597,New York City,New York,,US,42434358
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440472
40.78343,-73.96625,Manhattan,New York,New York County,US,596775979
40.71427,-74.00597,New York City,New York,,US,42431536
40.74482,-73.94875,Long Island City,New York,Queens County,US,42472689
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445392
40.74482,-73.94875,Long Island City,New York,Queens County,US,42454006
40.78343,-73.96625,Manhattan,New York,New York County,US,42436703
40.74482,-73.94875,Long Island City,New York,Queens County,US,42454522
40.78343,-73.96625,Manhattan,New York,New York County,US,42440452
40.66677,-73.88236,East New York,New York,Kings County,US,42515133
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440459
40.74482,-73.94875,Long Island City,New York,Queens County,US,42430308
40.71427,-74.00597,New York City,New York,,US,42428434
40.71427,-74.00597,New York City,New York,,US,279151954
40.71427,-74.00597,New York City,New York,,US,42434355
40.6501,-73.94958,Brooklyn,New York,Kings County,US,42492119
40.78343,-73.96625,Manhattan,New York,New York County,US,42446994
40.71427,-74.00597,New York City,New York,,US,42430237
40.78343,-73.96625,Manhattan,New York,New York County,US,42456683
40.78343,-73.96625,Manhattan,New York,New York County,US,42428007
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042199
40.78343,-73.96625,Manhattan,New York,New York County,US,42438791
40.78343,-73.96625,Manhattan,New York,New York County,US,42454428
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427991
40.78343,-73.96625,Manhattan,New York,New York County,US,42442534
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439964
40.78343,-73.96625,Manhattan,New York,New York County,US,42437384
40.78343,-73.96625,Manhattan,New York,New York County,US,42445924
40.71427,-74.00597,New York City,New York,,US,42430259
40.71427,-74.00597,New York City,New York,,US,42436359
40.78343,-73.96625,Manhattan,New York,New York County,US,42442480
40.71427,-74.00597,New York City,New York,,US,42429844
40.71427,-74.00597,New York City,New York,,US,42428379
40.78343,-73.96625,Manhattan,New York,New York County,US,42435362
40.71427,-74.00597,New York City,New York,,US,42436060
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434946
40.71427,-74.00597,New York City,New York,,US,42428192
40.71427,-74.00597,New York City,New York,,US,373880031
40.74482,-73.94875,Long Island City,New York,Queens County,US,248708582
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445916
40.78343,-73.96625,Manhattan,New York,New York County,US,42430356
40.71427,-74.00597,New York City,New York,,US,42432305
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42439955
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531634
40.71427,-74.00597,New York City,New York,,US,42440325
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430704
40.78343,-73.96625,Manhattan,New York,New York County,US,42446466
40.78343,-73.96625,Manhattan,New York,New York County,US,596776260
40.79205,-74.00375,Guttenberg,New Jersey,Hudson County,US,61272284
40.78343,-73.96625,Manhattan,New York,New York County,US,42436510
40.78343,-73.96625,Manhattan,New York,New York County,US,42445941
40.71427,-74.00597,New York City,New York,,US,42428345
40.78343,-73.96625,Manhattan,New York,New York County,US,42455694
40.71427,-74.00597,New York City,New York,,US,370880739
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42444991
40.78343,-73.96625,Manhattan,New York,New York County,US,42429334
40.71427,-74.00597,New York City,New York,,US,42449886
40.71427,-74.00597,New York City,New York,,US,42433243
40.71427,-74.00597,New York City,New York,,US,42428192
40.71427,-74.00597,New York City,New York,,US,1918039880
40.74482,-73.94875,Long Island City,New York,Queens County,US,42448811
40.74482,-73.94875,Long Island City,New York,Queens County,US,42448811
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42444964
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442943
40.71427,-74.00597,New York City,New York,,US,4685462240
40.78343,-73.96625,Manhattan,New York,New York County,US,42440153
40.71427,-74.00597,New York City,New York,,US,5161246307
40.78343,-73.96625,Manhattan,New York,New York County,US,42446472
40.78343,-73.96625,Manhattan,New York,New York County,US,42430363
40.78343,-73.96625,Manhattan,New York,New York County,US,42452875
40.74482,-73.94875,Long Island City,New York,Queens County,US,42442947
40.71427,-74.00597,New York City,New York,,US,42427311
40.78343,-73.96625,Manhattan,New York,New York County,US,42445961
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449956
40.71427,-74.00597,New York City,New York,,US,42436129
40.71427,-74.00597,New York City,New York,,US,42436381
40.78343,-73.96625,Manhattan,New York,New York County,US,42432825
40.78343,-73.96625,Manhattan,New York,New York County,US,42431000
40.74482,-73.94875,Long Island City,New York,Queens County,US,42458333
40.78343,-73.96625,Manhattan,New York,New York County,US,42440153
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42445314
40.78343,-73.96625,Manhattan,New York,New York County,US,42435319
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,62915549
40.78343,-73.96625,Manhattan,New York,New York County,US,42456598
40.71427,-74.00597,New York City,New York,,US,42436330
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042190
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42445766
40.78343,-73.96625,Manhattan,New York,New York County,US,42435716
40.78343,-73.96625,Manhattan,New York,New York County,US,42436537
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,593839894
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446994
40.74482,-73.94875,Long Island City,New York,Queens County,US,42849245
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435660
40.78343,-73.96625,Manhattan,New York,New York County,US,42446026
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430597
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427965
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531504
40.78343,-73.96625,Manhattan,New York,New York County,US,42435328
40.78343,-73.96625,Manhattan,New York,New York County,US,42428014
40.78343,-73.96625,Manhattan,New York,New York County,US,42441521
40.71427,-74.00597,New York City,New York,,US,42430007
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435663
40.71427,-74.00597,New York City,New York,,US,42445534
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449926
40.78343,-73.96625,Manhattan,New York,New York County,US,42430367
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446994
40.84985,-73.86641,The Bronx,New York,Bronx,US,6757456084
40.74482,-73.94875,Long Island City,New York,Queens County,US,370912817
40.78343,-73.96625,Manhattan,New York,New York County,US,596775951
40.74482,-73.94875,Long Island City,New York,Queens County,US,42440469
40.78343,-73.96625,Manhattan,New York,New York County,US,42429338
40.78343,-73.96625,Manhattan,New York,New York County,US,42430356
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430308
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445651
40.78343,-73.96625,Manhattan,New York,New York County,US,596776089
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449948
40.78343,-73.96625,Manhattan,New York,New York County,US,42428328
40.78343,-73.96625,Manhattan,New York,New York County,US,42432818
40.78343,-73.96625,Manhattan,New York,New York County,US,42435509
40.78343,-73.96625,Manhattan,New York,New York County,US,42432580
40.71427,-74.00597,New York City,New York,,US,42436093
40.74482,-73.94875,Long Island City,New York,Queens County,US,42445649
40.71427,-74.00597,New York City,New York,,US,42434357
40.74482,-73.94875,Long Island City,New York,Queens County,US,42427991
40.78343,-73.96625,Manhattan,New York,New York County,US,42428590
40.71427,-74.00597,New York City,New York,,US,42440737
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,62915549
40.71427,-74.00597,New York City,New York,,US,42434268
40.78343,-73.96625,Manhattan,New York,New York County,US,42446070
40.78343,-73.96625,Manhattan,New York,New York County,US,42428663
40.78343,-73.96625,Manhattan,New York,New York County,US,42456060
40.78343,-73.96625,Manhattan,New York,New York County,US,42436510
40.71427,-74.00597,New York City,New York,,US,4015192929
40.71427,-74.00597,New York City,New York,,US,42439345
40.71427,-74.00597,New York City,New York,,US,42437021
40.74482,-73.94875,Long Island City,New York,Queens County,US,42434092
40.78343,-73.96625,Manhattan,New York,New York County,US,42437300
40.71427,-74.00597,New York City,New York,,US,42422026
40.85093,-73.97014,Fort Lee,New Jersey,Bergen County,US,42427133
40.78343,-73.96625,Manhattan,New York,New York County,US,42447228
40.71427,-74.00597,New York City,New York,,US,42428232
40.71427,-74.00597,New York City,New York,,US,42427797
40.74482,-73.94875,Long Island City,New York,Queens County,US,42859957
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42429633
40.71427,-74.00597,New York City,New York,,US,42449597
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42428258
40.78343,-73.96625,Manhattan,New York,New York County,US,42436489
40.74482,-73.94875,Long Island City,New York,Queens County,US,42429890
40.74482,-73.94875,Long Island City,New York,Queens County,US,561042201
40.78343,-73.96625,Manhattan,New York,New York County,US,42438802
40.78343,-73.96625,Manhattan,New York,New York County,US,42445953
40.71427,-74.00597,New York City,New York,,US,42436088
40.78343,-73.96625,Manhattan,New York,New York County,US,42426374
40.74482,-73.94875,Long Island City,New York,Queens County,US,42443804
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446949
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42427821
40.78343,-73.96625,Manhattan,New York,New York County,US,42445947
40.78343,-73.96625,Manhattan,New York,New York County,US,42428310
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435657
40.78343,-73.96625,Manhattan,New York,New York County,US,42440022
40.71427,-74.00597,New York City,New York,,US,42435610
40.71427,-74.00597,New York City,New York,,US,42453395
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435644
40.78343,-73.96625,Manhattan,New York,New York County,US,42443072
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446991
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,42449341
40.78343,-73.96625,Manhattan,New York,New York County,US,1061531637
40.74482,-73.94875,Long Island City,New York,Queens County,US,42438891
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449928
40.78343,-73.96625,Manhattan,New York,New York County,US,42429342
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42444964
40.71427,-74.00597,New York City,New York,,US,42448563
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.71427,-74.00597,New York City,New York,,US,42439840
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42438674
40.78343,-73.96625,Manhattan,New York,New York County,US,42430371
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.71427,-74.00597,New York City,New York,,US,42446925
40.71427,-74.00597,New York City,New York,,US,42428411
40.78343,-73.96625,Manhattan,New York,New York County,US,42431563
40.78343,-73.96625,Manhattan,New York,New York County,US,42440456
40.78343,-73.96625,Manhattan,New York,New York County,US,42428283
40.71427,-74.00597,New York City,New York,,US,42428198
40.71427,-74.00597,New York City,New York,,US,42428464
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42433620
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446977
40.71427,-74.00597,New York City,New York,,US,42421877
40.78343,-73.96625,Manhattan,New York,New York County,US,42432847
40.84985,-73.86641,The Bronx,New York,Bronx,US,6631783526
40.78343,-73.96625,Manhattan,New York,New York County,US,42429338
40.62205,-73.7468,Inwood,New York,Nassau County,US,599044138
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435422
40.74482,-73.94875,Long Island City,New York,Queens County,US,42449954
40.71427,-74.00597,New York City,New York,,US,42429563
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42435629
40.78343,-73.96625,Manhattan,New York,New York County,US,42432737
40.71427,-74.00597,New York City,New York,,US,42422270
40.78343,-73.96625,Manhattan,New York,New York County,US,42448203
40.78343,-73.96625,Manhattan,New York,New York County,US,596788016
40.78343,-73.96625,Manhattan,New York,New York County,US,42428303
40.78343,-73.96625,Manhattan,New York,New York County,US,42428303
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,42430600
40.71427,-74.00597,New York City,New York,,US,4616536351
40.78343,-73.96625,Manhattan,New York,New York County,US,42430361
40.78343,-73.96625,Manhattan,New York,New York County,US,42436700
40.78343,-73.96625,Manhattan,New York,New York County,US,42436484
40.71427,-74.00597,New York City,New York,,US,373880031
40.78343,-73.96625,Manhattan,New York,New York County,US,42452954
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42465915
40.71427,-74.00597,New York City,New York,,US,42428454
40.71427,-74.00597,New York City,New York,,US,42456555
40.78343,-73.96625,Manhattan,New York,New York County,US,42435677
40.78343,-73.96625,Manhattan,New York,New York County,US,42436921
40.76955,-74.02042,Weehawken,New Jersey,Hudson County,US,4443775465
40.74482,-73.94875,Long Island City,New York,Queens County,US,42446934
40.78343,-73.96625,Manhattan,New York,New York County,US,42447136
40.71427,-74.00597,New York City,New York,,US,42437612
40.74482,-73.94875,Long Island City,New York,Queens County,US,42436746
40.78343,-73.96625,Manhattan,New York,New York County,US,42428013
40.78343,-73.96625,Manhattan,New York,New York County,US,42428007
40.71427,-74.00597,New York City,New York,,US,2821304137
40.84985,-73.86641,The Bronx,New York,Bronx,US,42747051
40.78343,-73.96625,Manhattan,New York,New York County,US,42456598
40.74482,-73.94875,Long Island City,New York,Queens County,US,42432871
40.78343,-73.96625,Manhattan,New York,New York County,US,596775935
40.60177,-73.99403,Bensonhurst,New York,Kings County,US,42528437
40.78343,-73.96625,Manhattan,New York,New York County,US,42428329
40.78343,-73.96625,Manhattan,New York,New York County,US,4016646206
40.71427,-74.00597,New York City,New York,,US,42431902
40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,246649429
40.74482,-73.94875,Long Island City,New York,Queens County,US,42454010
40.78343,-73.96625,Manhattan,New York,New York County,US,42428305
